,Nome dependencia Administrativa,Codigo Rede,Diretoria de ensino,Categoria,Tipo Escola,CodigoEscola,Codigo MEC,Nome Escola,Codigo Municipio,Municipio,Bairro,Codigo Distrito,Distrito,CEP,Complemento,Endereco,Numero,Ddd,Fone1,Fone2,Email,Zona
13,ESTADUAL - OUTROS,20801,ANDRADINA,1,11,920548,35920548,ILHA SOLTEIRA ETEC DE,750,ILHA SOLTEIRA,ZONA RURAL,1,ILHA SOLTEIRA,15385000,AVENIDA,ALAMEDA PERIMETRAL,SN,18,37044355,37422575,ETEC_SECRETARIA@YAHOO.COM.BR ,1
14,ESTADUAL - OUTROS,20801,ANDRADINA,1,11,910910,35910910,SEBASTIANA AUGUSTA DE MORAES ETEC,170,ANDRADINA,VILA PLANALTO,1,ANDRADINA,16900530,ESTRADA MUNICIPAL,ESTRADA VICINAL SEBASTIAO LOURENCO DA SILVA,KM11,18,37011073,37051240,E028ACAD@CPS.SP.GOV.BR,2
15,ESTADUAL - OUTROS,20301,APIAI,1,11,564916,35564916,ETEC DE APIAI,176,APIAI,CENTRO,1,APIAI,18320000,RUA,RUA TENENTE BERNARDO RODRIGUES DIAS MARTINS,480,15,35521530,,E281DIR@CPS.SP.GOV.BR,1
16,ESTADUAL - OUTROS,20802,ARACATUBA,1,11,345623,35345623,ARACATUBA ETEC DE,177,ARACATUBA,IPANEMA,1,ARACATUBA,16052045,AVENIDA,PRESTES MAIA ,1764,18,34063426,34821122,ETEC.ARACATUBA@ETEC.SP.GOV.BR,1
17,ESTADUAL - OUTROS,20802,ARACATUBA,1,2,198079,35198079,CENTRO CONVIVENCIA INF CANTINHO FELIZ UNESP ARACATUBA,177,ARACATUBA,VILA MENDONCA,1,ARACATUBA,16015040,RUA,AFONSO PENA ,1628,18,36363200,36363244,RUTE@FOA.UNESP.BR,1
18,ESTADUAL - OUTROS,20501,ARARAQUARA,1,11,21842,35021842,ANNA DE OLIVEIRA FERRAZ PROFA ETEC,181,ARARAQUARA,CENTRO,1,ARARAQUARA,14801180,AVENIDA,AVENIDA BANDEIRANTES,503,16,33366636,,DIR.OLIVEIRAFERRAZ@CENTROPAULASOUZA.SP.GOV.BR,1
19,ESTADUAL - OUTROS,20501,ARARAQUARA,1,2,121800,35121800,CASINHA DE ABELHA CCI UNESP,181,ARARAQUARA,CENTRO,1,ARARAQUARA,14801150,AVENIDA,JOSE BONIFACIO ,1970,16,33358424,,CCI@FOAR.UNESP.BR,1
20,ESTADUAL - OUTROS,20501,ARARAQUARA,1,5,253716,35253716,CEFOR DE PESSOAL DA SAUDE ARARAQUARA,181,ARARAQUARA,VILA NOSSA SENHORA DO CARMO,1,ARARAQUARA,14801070,AVENIDA,MARTINHO GERHARD ROLFSEN ,827,16,33357545,,CEFOR-ARARAQUARA@SAUDE.SP.GOV.BR,1
21,ESTADUAL - OUTROS,20501,ARARAQUARA,1,11,907042,35907042,SYLVIO DE MATTOS CARVALHO PROF DR ETEC,441,MATAO,CENTRO,1,MATAO,15990050,RUA,RUA CESARIO MOTA,644,16,33821226,33826878,E103ACAD@CPS.SP.GOV.BR,1
22,ESTADUAL - OUTROS,21001,ASSIS,1,11,33297,35033297,AUGUSTO TORTOLERO ARAUJO ETEC,503,PARAGUACU PAULISTA,BRUMADO,1,PARAGUACU PAULISTA,19700000,RUA,RODOVIA SP 284,KM 477,18,33611130,33617719,E039ACAD@CPS.SP.GOV.BR,2
23,ESTADUAL - OUTROS,21001,ASSIS,1,5,442252,35442252,ESCOLA DE AUXILIAR DE ENFERMAGEM CEFOR ASSIS,189,ASSIS,CENTRO,1,ASSIS,19806150,RUA,QUINTINO BOCAIUVA ,289,18,33022216,33022244,DRS9-EACACEFORASSIS@SAUDE.SP.GOV.BR,1
24,ESTADUAL - OUTROS,21001,ASSIS,1,11,33029,35033029,LUIZ PIRES BARBOSA PROF ETEC,249,CANDIDO MOTA,AGUA DO JACU,1,CANDIDO MOTA,19880000,RUA,RODOVIA SP 266,KM 02,18,33411014,33414448,E081DIR@CPS.SP.GOV.BR,2
25,ESTADUAL - OUTROS,21001,ASSIS,1,11,337687,35337687,MARIO ANTONIO VERZA PROF ETEC,501,PALMITAL,CENTRO,1,PALMITAL,19970000,AVENIDA,AVENIDA ANCHIETA,487,18,33512563,33513753,E164DIR@CPS.SP.GOV.BR,1
26,ESTADUAL - OUTROS,21001,ASSIS,1,11,33169,35033169,PEDRO D'ARCADIA NETO ETEC,189,ASSIS,VILA XAVIER,1,ASSIS,19802130,RUA,RUA SENHOR DO BONFIM,1226,18,33223941,,E095DIR@CPS.SP.GOV.BR,1
27,ESTADUAL - OUTROS,21001,ASSIS,1,2,982283,35982283,UNIVERSIDADE ESTADUAL PAULISTA CCI,189,ASSIS,PARQUE UNIVERSITARIO,1,ASSIS,19806900,,AVENIDA DOM ANTONIO,2100,18,33025800,33025837,ELI@ASSIS.UNESP.BR,1
28,ESTADUAL - OUTROS,20302,AVARE,1,11,290713,35290713,FAUSTO MAZZOLA PROF ETEC,194,AVARE,PARQUE RESIDENCIAL BRABANCIA I,1,AVARE,18703060,RUA,ALVARO LEMOS TORRES ,561,14,37325855,37326216,ETEAVARE@HOTMAIL.COM,1
29,ESTADUAL - OUTROS,20302,AVARE,1,11,14680,35014680,JOSE ESTEVES PREFEITO ETEC,263,CERQUEIRA CESAR,MACUCAO,1,CERQUEIRA CESAR,18760000,RUA,RODOVIA DONATO FRANCISCO SASSI ,KM5,14,37146175,,CONTATO@ETECERQUEIRA.COM.BR,2
30,ESTADUAL - OUTROS,20302,AVARE,1,11,290661,35290661,TEREZINHA MONTEIRO DOS SANTOS PROFA ETEC,685,TAQUARITUBA,CENTRO,1,TAQUARITUBA,18740000,RUA,RUA MARECHAL FLORIANO PEIXOTO,989,14,37621401,37621755,E140ADM@CPS.SP.GOV.BR,1
31,ESTADUAL - OUTROS,20502,BARRETOS,1,11,440115,35440115,OLIMPIA ETEC DE,487,OLIMPIA,VILA RODRIGUES,1,OLIMPIA,15400000,PRACA,RUA JOSE PITON,165,17,32799400,32799403,E.OLIMPIA.DIR@CENTROPAULASOUZA.SP.GOV.BR,1
32,ESTADUAL - OUTROS,20502,BARRETOS,1,11,22248,35022248,RAPHAEL BRANDAO CEL ETEC,204,BARRETOS,BARONI,1,BARRETOS,14780390,AVENIDA,AVENIDA 37,646,17,33231099,33471135,DIR.RAPHAELBRANDAO@CENTROPAULASOUZA.SP.GOV.BR,1
33,ESTADUAL - OUTROS,20601,BAURU,1,11,25586,35025586,ASTOR DE MATTOS CARVALHO ETEC,232,CABRALIA PAULISTA,RESTINGA,1,CABRALIA PAULISTA,17480000,RUA,BAIRRO RESTINGA,SN,14,32233855,32851210,AGROAST.BLV@TERRA.COM.BR,2
34,ESTADUAL - OUTROS,20601,BAURU,1,11,446816,35446816,CIDADE DO LIVRO ETEC,416,LENCOIS PAULISTA,JARDIM ITAMARATY,1,LENCOIS PAULISTA,18682335,AVENIDA,LAZARO BRIGIDO DUTRA ,2000,14,32644457,32644459,E244DIR@CPS.SP.GOV.BR,1
35,ESTADUAL - OUTROS,20601,BAURU,1,26,922948,35922948,COL TEC INDUSTRIAL PROF ISAAC PORTAL ROLDAN UNESP,209,BAURU,NUCLEO RESIDENCIAL PRESIDENTE GEISEL,1,BAURU,17033260,AVENIDA,AVENIDA DAS NACOES UNIDAS,58-50,14,31036150,32039690,DIR-CTI@FEB.UNESP.BR,1
36,ESTADUAL - OUTROS,20601,BAURU,1,2,982246,35982246,GENTE MIUDA CCI UNESP,209,BAURU,NUCLEO RESIDENCIAL PRESIDENTE GEISEL,1,BAURU,17033360,AVENIDA,AVENIDA ENGENHEIRO LUIZ EDMUNDO CARRIJO COUBE,SN,14,31036012,,GENTEMIUDA@BAURU.UNESP.BR,1
37,ESTADUAL - OUTROS,20601,BAURU,1,11,290695,35290695,RODRIGUES DE ABREU ETEC,209,BAURU,CENTRO,1,BAURU,17015220,RUA,VIRGILIO MALTA QUADRA ,1970-12-01 00:00:00,14,32233856,32344252,E135ACAD@CPS.SP.GOV.BR,1
38,ESTADUAL - OUTROS,20803,BIRIGUI,1,11,266887,35266887,RENATO CORDEIRO DOUTOR ETEC,214,BIRIGUI,JARDIM SANT'ANA,1,BIRIGUI,16202407,RUA,ERMANDO ZIN ,1531,18,36444019,,ETEBIRIGUI@GMAIL.COM,1
39,ESTADUAL - OUTROS,20303,BOTUCATU,1,11,14722,35014722,DOMINGOS MINICUCCI FILHO DR ETEC,224,BOTUCATU,CENTRO,1,BOTUCATU,18603700,AVENIDA,AVENIDA SANTANA,654,14,38140816,38481810,CEZAR.TIEGHI@ETEC.SP.GOV.BR,1
40,ESTADUAL - OUTROS,20303,BOTUCATU,1,2,982261,35982261,LAGEADO CCI DO,224,BOTUCATU,LAGEADO,1,BOTUCATU,18610307,RUA,RUA JOSE BARBOSA DE BARROS,1780,14,38807178,38807582,CCI@FCA.UNESP.BR,2
41,ESTADUAL - OUTROS,20303,BOTUCATU,1,2,982258,35982258,PERTINHO DA MAMAE UNESP-CAMPUS BOTUCATU CCI,224,BOTUCATU,RUBIAO JUNIOR,2,RUBIAO JUNIOR,18607621,VIA,CAMPUS DA UNESP,SN,14,38803043,38803044,CCI@BTU.UNESP.BR,1
42,ESTADUAL - OUTROS,20303,BOTUCATU,1,11,14758,35014758,SEBASTIANA DE BARROS DONA ETEC,649,SAO MANUEL,FAZENDA DA SERRA,1,SAO MANUEL,18650000,VIA,FAZENDA DA SERRA,SN,14,32632010,38412288,E102DIR@CPS.SP.GOV.BR,2
43,ESTADUAL - OUTROS,20403,BRAGANCA PAULISTA,1,11,290634,35290634,CARMINE BIAGIO TUNDISI PROF ETEC,190,ATIBAIA,JARDIM DAS CEREJEIRAS,1,ATIBAIA,12951231,,PREFEITO ANTONIO JULIO TOLEDO GARCIA LOPES,200,11,44121470,,E147DIR@CPS.SP.GOV.BR,1
44,ESTADUAL - OUTROS,10401,CAIEIRAS,1,11,564102,35564102,CAIEIRAS ETEC DE,239,CAIEIRAS,LARANJEIRAS,1,CAIEIRAS,7744420,RUA,ERMENIO DE OLIVEIRA PENTEADO ,0,11,46052260,,E279ADM@CPS.SP.GOV.BR,1
45,ESTADUAL - OUTROS,10401,CAIEIRAS,1,11,290671,35290671,EMILIO HERNANDEZ AGUILAR DR ETEC,312,FRANCO DA ROCHA,POUSO ALEGRE,1,FRANCO DA ROCHA,7859340,ESTRADA,ESTRADA DO GOVERNO S/N,KM 42,11,44493115,48117130,OP142@CENTROPAULASOUZA.SP.GOV.BR,1
46,ESTADUAL - OUTROS,10401,CAIEIRAS,1,11,440036,35440036,FRANCISCO MORATO ETEC DE,311,FRANCISCO MORATO,CENTRO,1,FRANCISCO MORATO,7909065,RUA,TUPINAMBAS ,SN,11,44882192,44894875,E231ACAD@CPS.SP.GOV.BR,1
47,ESTADUAL - OUTROS,10401,CAIEIRAS,1,11,405231,35405231,GINO REZAGHI ETEC,241,CAJAMAR,JARDIM MARIA LUIZA,1,CAJAMAR,7787530,,AVENIDA ARUJA,175,11,44473600,,ETECGINO@GMAIL.COM,1
48,ESTADUAL - OUTROS,10401,CAIEIRAS,1,11,501505,35501505,MAIRIPORA ETEC DE,433,MAIRIPORA,TERRA PRETA,1,MAIRIPORA,7600000,RUA,RUA LIZEU ODORICO BUENO,693,11,44862532,44863099,E271ACAD@CPS.SP.GOV.BR,1
49,ESTADUAL - OUTROS,20417,CAMPINAS LESTE,1,11,45937,35045937,ANTONIO PRADO CONSELHEIRO ETEC,244,CAMPINAS,LOT C AMARAIS,1,CAMPINAS OESTE,13082015,AVENIDA,AVENIDA CONEGO ANTONIO ROCATO,SN,19,32462888,,E007ACAD@CPS.SP.GOV.BR,1
50,ESTADUAL - OUTROS,20417,CAMPINAS LESTE,1,11,18363,35018363,BENTO QUIRINO ETEC,244,CAMPINAS,CAMBUI,1,CAMPINAS OESTE,13024045,AVENIDA,OROZIMBO MAIA ,2600,19,32518934,32523596,E043ACAD@CPS.SP.GOV.BR,1
51,ESTADUAL - OUTROS,20417,CAMPINAS LESTE,1,27,45949,35045949,CAMPINAS COLEGIO TECNICO DE - UNICAMP,244,CAMPINAS,BOTAFOGO,1,CAMPINAS LESTE,13020080,RUA,RUA CULTO A CIENCIA,177,19,35219907,35219941,IONE@COTUCA.UNICAMP.BR,1
52,ESTADUAL - OUTROS,20417,CAMPINAS LESTE,1,2,4059,35004059,CENTRO DE CONVIVÊNCIA INFANTIL INTEGRAL,244,CAMPINAS,CIDADE UNIVERSITARIA,2,BARAO DE GERALDO,13083862,,MONTEIRO LOBATO,55,19,35217733,,LAURALIN@G.UNICAMP.BR,1
53,ESTADUAL - OUTROS,20417,CAMPINAS LESTE,1,2,4060,35004060,CENTRO DE CONVIVÊNCIA INFANTIL INTEGRAL,244,CAMPINAS,CIDADE UNIVERSITARIA,2,BARAO DE GERALDO,13083878,,CARLOS CHAGAS,301,19,35217222,,LAURALIN@G.UNICAMP.BR,1
54,ESTADUAL - OUTROS,20417,CAMPINAS LESTE,1,2,4061,35004061,CENTRO DE CONVIVÊNCIA INFANTIL PARCIAL,244,CAMPINAS,CIDADE UNIVERSITARIA,2,BARAO DE GERALDO,13083878,,CARLOS CHAGAS,351,19,35217903,,SIMONER@G.UNICAMP.BR,1
55,ESTADUAL - OUTROS,20419,CAPIVARI,1,11,21167,35021167,JOSE COURY DR ETEC,588,RIO DAS PEDRAS,CENTRO,1,RIO DAS PEDRAS,13390000,RUA,AVENIDA PREFEITO NICOLAU MARINO,2680,19,34932244,,E071DIR.@CPS.SP.GOV.BR,1
56,ESTADUAL - OUTROS,20419,CAPIVARI,1,11,428899,35428899,MONTE MOR ETEC DE,465,MONTE MOR,SITIO SANTO ANTONIO,1,MONTE MOR,13190000,RUA,AVENIDA BENEDITO LAZARO VIEIRA,SN,19,38796515,38892100,E198ACAD@CPS.SP.GOV.BR,1
57,ESTADUAL - OUTROS,20208,CARAGUATATUBA,1,11,434607,35434607,CARAGUATATUBA ETEC DE,254,CARAGUATATUBA,INDAIA,1,CARAGUATATUBA,11665310,AVENIDA,RIO GRANDE DO NORTE ,480,12,38881387,38883661,E.CARAGUA.DIR@CENTROPAULASOUZA.SP.GOV.BR,1
58,ESTADUAL - OUTROS,20208,CARAGUATATUBA,1,11,406302,35406302,SAO SEBASTIAO ETEC DE,654,SAO SEBASTIAO,PORTO GRANDE,1,SAO SEBASTIAO,11608248,,ITALO DO NASCIMENTO,366,12,38921424,38922577,E188DIR@CPS.SP.GOV.BR,1
59,ESTADUAL - OUTROS,10701,CARAPICUIBA,1,11,290737,35290737,CARAPICUIBA ETEC DE,255,CARAPICUIBA,VILA GUSTAVO CORREIA,1,CARAPICUIBA,6310390,AVENIDA,FRANCISCO PIGNATARI ,650,11,41836827,41836849,SECRETARIA@ETECCARAPICUIBA.COM.BR,1
60,ESTADUAL - OUTROS,10701,CARAPICUIBA,1,11,438261,35438261,COTIA ESCOLA TECNICA ESTADUAL DE,278,COTIA,VILA JOVINA,1,COTIA,6705110,RUA,MARTINIANO LEMOS LEITE ,30,11,41482099,46143093,E222DIR@CPS.SP.GOV.BR,1
61,ESTADUAL - OUTROS,20701,CATANDUVA,1,11,26694,35026694,ELIAS NECHAR ETEC,260,CATANDUVA,JARDIM BOA VISTA,1,CATANDUVA,15806355,RUA,RUA GUARIBA,800,17,35222200,35222408,E054ACAD@CPS.SP.GOV.BR,1
62,ESTADUAL - OUTROS,20701,CATANDUVA,1,11,434619,35434619,MARINES TEODORO DE FREITAS ALMEIDA PROFA ETEC,483,NOVO HORIZONTE,CENTRO,1,NOVO HORIZONTE,14960000,RUA,AVENIDA CORONEL JUNQUEIRA,640,17,35421182,,E212ACAD@CPS.SP.GOV.BR,1
63,ESTADUAL - OUTROS,10102,CENTRO,1,11,486,35000486,ALBERT EINSTEIN ETEC,100,SAO PAULO,VILA BARUEL,21,CASA VERDE,2522050,RUA,NOVA GRANADA ,35,11,22030533,38587529,AEINST@UOL.COM.BR,1
64,ESTADUAL - OUTROS,10102,CENTRO,1,11,393400,35393400,ARTES ETEC DE,100,SAO PAULO,CANINDE,70,SANTANA,2030100,BLOCO II,CRUZEIRO DO SUL ,2630,11,20890740,20890741,E180ACAD@CPS.SP.GOV.BR,1
65,ESTADUAL - OUTROS,10102,CENTRO,1,11,1594,35001594,CARLOS DE CAMPOS ETEC,100,SAO PAULO,BRAS,10,BRAS,3009100,RUA,RUA MONSENHOR ANDRADE,798,11,30339263,32270286,E045DIR@CPS.SP.GOV.BR,1
66,ESTADUAL - OUTROS,10102,CENTRO,1,2,122233,35122233,CENTRO DE CONVIVENCIA INFANTIL DE SAO PAULO - PAULA SOUZA,100,SAO PAULO,BOM RETIRO,9,BOM RETIRO,1124060,,CORONEL FERNANDO PRESTES,74,11,33273098,,MIRIAM.YAMADA@CPS.SP.GOV.BR,1
67,ESTADUAL - OUTROS,10102,CENTRO,1,42,290646,35290646,GRUPO DE ESTUDO DA EDUCAÇÃO À DISTÂNCIA,100,SAO PAULO,BOM RETIRO,70,SANTANA,1124060,,CORONEL FERNANDO PRESTES,74,11,33273060,,ROGERIO.TEIXEIRA@CPS.SP.GOV.BR,1
68,ESTADUAL - OUTROS,10102,CENTRO,1,11,954,35000954,HORACIO AUGUSTO DA SILVEIRA PROF ETEC,100,SAO PAULO,VILA MARIA BAIXA,86,VILA GUILHERME,2110010,RUA,ALCANTARA ,113,11,22013411,29051125,E064ACAD@CPS.SP.GOV.BR,1
69,ESTADUAL - OUTROS,10102,CENTRO,1,11,448060,35448060,MANDAQUI ETEC,100,SAO PAULO,SANTANA,70,SANTANA,2406040,RUA,LUIS LUSTOSA DA SILVA DOUTOR,303,11,22836603,29738755,E247ADM@CPS.SP.GOV.BR,1
70,ESTADUAL - OUTROS,10102,CENTRO,1,11,304815,35304815,PARQUE DA JUVENTUDE ETEC,100,SAO PAULO,CANINDE,70,SANTANA,2030100,BLOCO I,CRUZEIRO DO SUL ,2630,11,22210086,22210098,E159ADM@CPS.SP.GOV.BR,1
71,ESTADUAL - OUTROS,10102,CENTRO,1,11,476365,35476365,SANTA IFIGENIA ETEC,100,SAO PAULO,SANTA EFIGENIA,9,BOM RETIRO,1212030,RUA,COUTO DE MAGALHAES GENERAL,90,11,32213984,,E260ACAD@CPS.SP.GOV.BR,1
72,ESTADUAL - OUTROS,10102,CENTRO,1,11,910818,35910818,SAO PAULO ETEC DE,100,SAO PAULO,BOM RETIRO,9,BOM RETIRO,1124060,PREDIO ARY TORRES,FERNANDO PRESTES CORONEL,74,11,33260993,,E018ACAD@CPS.SP.GOV.BR,1
73,ESTADUAL - OUTROS,10102,CENTRO,1,11,560112,35560112,SEBRAE ETEC,100,SAO PAULO,CAMPOS ELISEOS,69,SANTA CECILIA,1216000,,NOTHMANN ,598,11,33311199,,E273ACAD@CPS.SP.GOV.BR,1
74,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,11,3608,35003608,BASILIDES DE GODOY PROF ETEC,100,SAO PAULO,VILA LEOPOLDINA,88,VILA LEOPOLDINA,5089000,RUA,RUA GUAIPA,678,11,36251934,37842617,BASILIDES@BASILIDES.COM.BR,1
75,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,28,337948,35337948,CENTRAL CRECHE PRE ESCOLA - COSEAS USP,100,SAO PAULO,BUTANTA,12,BUTANTA,5508040,CIDADE UNIVERSITARIA,UNIVERSIDADE ,200,11,30913228,,CCENTRAL@USP.BR,1
76,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,11,439186,35439186,CEPAM ETEC,100,SAO PAULO,BUTANTA,12,BUTANTA,5508000,AVENIDA,LINEU PRESTES PROFESSOR,913,11,32247541,32247548,,1
77,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,28,457059,35457059,CRECHE E PRE ESCOLA SAUDE,100,SAO PAULO,SUMARE,62,PINHEIROS,1255000,AVENIDA,ARNALDO DOUTOR,715,11,30617729,30617801,CSAUDE@USP.BR,1
78,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,28,260162,35260162,EAD ESCOLA DE ARTE DRAMATICA DA USP,100,SAO PAULO,BUTANTA,12,BUTANTA,5508020,AVENIDA,LUCIO MARTINS RODRIGUES PROFESSOR,443,11,38184132,38184322,EAD@USP.BR,1
79,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,28,46024,35046024,ESCOLA DE APLICACAO DA FACULDADE DE EDUCACAO DA USP,100,SAO PAULO,BUTANTA,12,BUTANTA,5508900,,CIDADE UNIVERSITARIA,220,11,30913503,,EAFEUSP@USP.BR,1
80,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,11,3694,35003694,GUARACY SILVEIRA ETEC,100,SAO PAULO,PINHEIROS,62,PINHEIROS,5428001,RUA,FERREIRA DE ARAUJO ,527,11,30316208,38133986,E061ACAD@CPS.SP.GOV.BR,1
81,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,2,571003,35571003,INSTITUTO DE PESQUISAS TECNOLOGICAS CRECHE,100,SAO PAULO,BUTANTA,12,BUTANTA,5508901,,AVENIDA PROF ALMEIDA PRADO,532,11,37674703,37674755,CRECHE@IPT.BR,1
82,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,11,457450,35457450,JORNALISTA ROBERTO MARINHO ESCOLA TECNICA ESTADUAL,100,SAO PAULO,BROOKLIN PAULISTA,15,CAMPO BELO,4576000,AVENIDA,JORNALISTA ROBERTO MARINHO,SN,11,51032085,,E253ACAD@CPS.SP.GOV.BR,1
83,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,11,438820,35438820,RAPOSO TAVARES ETEC,100,SAO PAULO,CONJUNTO PROMORAR RAPOSO TAVARES,65,RAPOSO TAVARES,5574450,RUA,CACHOEIRA PORAQUE ,326,11,37825529,37825782,E225DIR@CPS.SP.GOV.BR,1
84,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,2,982167,35982167,SABIDINHOS CCI,100,SAO PAULO,VILA MARIANA,45,JARDIM PAULISTA,4012180,AVENIDA,DANTE PAZZANESE DOUTOR,500,11,50856253,,,1
85,ESTADUAL - OUTROS,10312,CENTRO OESTE,1,11,438418,35438418,UIRAPURU ESCOLA TECNICA ESTADUAL,100,SAO PAULO,JARDIM JOAO XXIII,65,RAPOSO TAVARES,5569010,RUA,CLAUDE ALBERVILLE FREI,SN,11,37825376,378253767,E230ACAD@CPS.SP.GOV.BR,1
86,ESTADUAL - OUTROS,10316,CENTRO SUL,1,11,1636,35001636,CAMARGO ARANHA PROF ETEC,100,SAO PAULO,MOOCA,53,MOOCA,3169040,RUA,RUA MARCIAL,25,11,25785610,26944249,CAMARGOARANHA@TERRA.COM.BR,1
87,ESTADUAL - OUTROS,10316,CENTRO SUL,1,11,434632,35434632,ETEC DE HELIOPOLIS,100,SAO PAULO,IPIRANGA,34,IPIRANGA,4232000,ESTRADA,LAGRIMAS ,2461,11,20832727,,E205DIR@CPS.SP.GOV.BR,1
88,ESTADUAL - OUTROS,10316,CENTRO SUL,1,11,4352,35004352,GETULIO VARGAS ETEC,100,SAO PAULO,IPIRANGA,34,IPIRANGA,4266040,RUA,CLOVIS BUENO DE AZEVEDO ,70,11,20662500,20662504,E013ACAD@CPS.SP.GOV.BR,1
89,ESTADUAL - OUTROS,10316,CENTRO SUL,1,11,1946,35001946,JOSE ROCHA MENDES ETEC,100,SAO PAULO,VILA PRUDENTE,93,VILA PRUDENTE,3135010,RUA,AMERICO VESPUCCI ,1241,11,20634454,23621708,E.JRMENDES.ACAD@CENTROPAULASOUZA.SP.GOV.BR,1
90,ESTADUAL - OUTROS,10316,CENTRO SUL,1,11,299364,35299364,MARIA AUGUSTA SARAIVA DRA ETEC,100,SAO PAULO,CAMPOS ELISEOS,7,BELA VISTA,1204003,RUA,RUA GUAIANASES,1385,11,32240744,,E154OP@CPS.SP.GOV.BR,1
91,ESTADUAL - OUTROS,10601,DIADEMA,1,11,345891,35345891,JUSCELINO KUBITSCHEK DE OLIVEIRA ETEC,286,DIADEMA,CONCEICAO,1,DIADEMA,9991060,RUA,GUARANI ,735,11,40432447,40561302,E166ACAD@CPS.SP.GOV.BR,1
92,ESTADUAL - OUTROS,20702,FERNANDOPOLIS,1,11,290725,35290725,ETEC PROFESSOR ARMANDO JOSE FARINAZZO,304,FERNANDOPOLIS,JARDIM PAULISTA,1,FERNANDOPOLIS,15600000,RUA,AVENIDA GERALDO ROQUETE,135,17,34623030,34623311,DIR.FERNANDOPOLIS@CENTROPAULASOUZA.SP.GOV.BR,1
93,ESTADUAL - OUTROS,20504,FRANCA,1,11,23197,35023197,CARMELINO CORREA JR PROF ETEC,310,FRANCA,CITY PETROPOLI,1,FRANCA,14407000,RODOVIA,RODOVIA CANDIDO PORTINARI,KM 405,16,37037712,37038035,DIR.CORREAJUNIOR@CENTROPAULASOUZA.SP.GOV.BR,1
94,ESTADUAL - OUTROS,20504,FRANCA,1,11,22810,35022810,JULIO CARDOSO DR ETEC,310,FRANCA,CENTRO,1,FRANCA,14400500,RUA,RUA GENERAL CARNEIRO,1675,16,37048533,37218133,E078DIR@CPS.SP.GOV.BR,1
95,ESTADUAL - OUTROS,20504,FRANCA,1,2,121812,35121812,PINTANDO O SETE CCI,310,FRANCA,JARDIM DOUTOR ANTONIO PETRAGLIA,1,FRANCA,14409160,AVENIDA,EUFRASIA MONTEIRO PETRAGLIA ,900,16,37068790,,CCI@FRANCA.UNESP.BR,1
96,ESTADUAL - OUTROS,20202,GUARATINGUETA,1,11,12658,35012658,ALFREDO DE BARROS SANTOS PROF ETEC,332,GUARATINGUETA,PEDREGULHO,1,GUARATINGUETA,12515160,RUA,ALFONSO GIANNICO ,350,12,31252266,31253821,ETEALFREDO@UOL.COM.BR,1
97,ESTADUAL - OUTROS,20202,GUARATINGUETA,1,26,46000,35046000,CARLOS AUGUSTO PATRICIO AMORIM PROF CTIG UNESP,332,GUARATINGUETA,PEDREGULHO,1,GUARATINGUETA,12516410,AVENIDA,AVENIDA ARIBERTO PEREIRA CUNHA,333,12,31232758,31232825,CTIG@FEG.UNESP.BR,1
98,ESTADUAL - OUTROS,20202,GUARATINGUETA,1,11,446208,35446208,CARLOS LEONCIO DA SILVA PADRE ETEC,420,LORENA,CENTRO,1,LORENA,12600530,AVENIDA,EPITACIO SANTIAGO DOUTOR,199,12,31578787,31578894,E240ACAD@CPS.SP.GOV.BR,1
99,ESTADUAL - OUTROS,20202,GUARATINGUETA,1,30,922936,35922936,COTEL - COLÉGIO TÉCNICO DE LORENA - PROF NELSON PESCIOTTA,420,LORENA,PONTE NOVA,1,LORENA,12602871,ESTRADA,CAMPINHO ,74500,12,31595012,31595103,COTEL@EEL.USP.BR,2
100,ESTADUAL - OUTROS,20202,GUARATINGUETA,1,2,121782,35121782,FEG UNESP CCI,332,GUARATINGUETA,PORTAL DAS COLINAS,1,GUARATINGUETA,12516410,AVENIDA,ARIBERTO PEREIRA DA CUNHA DOUTOR,333,12,31232812,,CTIG@FEG.UNESP.BR,1
101,ESTADUAL - OUTROS,20202,GUARATINGUETA,1,11,12518,35012518,JOSE SANT'ANA DE CASTRO PROF ETEC,282,CRUZEIRO,CENTRO,1,CRUZEIRO,12730010,RUA,RUA DOUTOR OTHON BARCELLOS,SN,12,31171240,31441207,ETECCRUZEIRO@YAHOO.COM.BR,1
102,ESTADUAL - OUTROS,20202,GUARATINGUETA,1,11,915804,35915804,MARCOS UCHOAS DOS SANTOS PENCHEL PROF ETEC,235,CACHOEIRA PAULISTA,VILA CARMEM,1,CACHOEIRA PAULISTA,12630000,RUA,RUA AFONSO PEREIRA DA SILVA,96,12,31012816,31031493,ETEC044@GMAIL.COM,1
